Wnt3	2.43901184568	0.0406445788073
Wnt9a	1.7178073542	0.0287939433396
Trim25	1.60380116825	0.00249286090061
Gm2a	2.15237048122	0.0402385913725
Hk2	2.25664061066	0.00259721692436
Haao	Inf	4.31552410531e-05
Hoxa10	1.96593372433	0.0015755520586
Col6a1	2.00095882027	0.0467881067766
Lman2l	2.45450862214	0.0355781430107
Sema6b	1.7479920956	0.043761225607
Rarg	1.58322949501	0.0423779317625
Col1a1	2.21682701111	0.0179328935528
Acap1	2.28058449696	0.0073238692029
Hoxc13	42.1413393118	0.0489515035003
Hoxc11	1.82740643916	0.00971572709589
Hoxc8	1.58016461176	0.0206722578238
Grik3	1.77047622246	0.0234153662885
Tmem25	2.18462912289	0.0354073415831
Mov10	1.51062283215	0.0188036585813
Slc25a42	2.42785515829	0.000819063527337
Bmp8b	1.67830138752	0.035859730782
Ikzf4	1.92049833103	0.0173802119315
Fkbp7	1.83403650661	0.0351925136636
Tmem143	2.49693708039	0.0379603855977
Jag2	1.50844039673	0.00951357887986
Bcam	1.65523180135	0.0341165162383
Klf4	2.04056372497	0.0107717314803
Plag1	1.90151640219	0.0353680507939
Fosb	3.2805467178	0.0170589619645
Man1a	1.67695068102	0.0482491874544
Gys1	2.06261940263	0.00415843572025
Hlf	1.80170604554	0.0479569860486
Fam162a	1.98554220796	0.026254353149
Gstm7	1.81777831114	0.00813418044754
Ptrf	1.72993289646	0.0102188623021
Cacna1e	2.38890825733	0.0360168628415
Ptpn6	1.78221542106	0.0479873775261
Clcn3	1.76486134543	0.0078736112671
Hif3a	1.86983494695	0.0419915034525
Ulk2	1.58944455734	0.0234882032441
Pax3	1.52901055293	0.0302555941273
Slc25a18	2.24244643798	0.0239803790922
Ndrg1	3.71893769218	0.00220219472496
Tbl2	1.74654527212	0.00153029778476
Hmox1	2.4392185544	0.0245177530377
Il27ra	2.22413863873	0.0411792778378
Insr	1.58803425576	0.000639941257455
Mrvi1	1.73445195167	0.0444305861154
Kit	1.62236036583	0.0176425573934
Gpr108	1.5027012942	0.00634998992566
Gata6	1.82402075887	0.00437045381339
Nr2c1	1.57047564083	0.0428400645745
Tep1	1.56521996487	0.0469753306576
Ggt1	1.68444706358	0.0103139550607
Pdk1	2.51883249656	0.0183137174255
Atp7b	1.6320202565	0.0186449033489
Aplp1	1.90342524757	0.00821004997187
Ttc25	1.86130766051	0.0132292279075
Msh5	2.11824128533	0.033144700691
Neu1	1.66146277582	0.0487785919789
Scube2	1.54319439287	0.0117317808775
Cav1	1.79554145519	0.00506383874615
Cpt1c	1.73617500366	0.0375024116032
Crlf1	2.32957127551	0.019398192993
Ubc	37.1120744516	0.00129663273211
Acyp1	1.78062268742	0.017239128498
Kcnq1	1.95501508691	0.0407493628721
St6galnac1	15.3972148541	0.0466238407719
Wnt3a	1.98331645809	0.0181327546746
Slc38a3	2.27208830486	0.0374881485506
Rdm1	3.4805269712	0.0221393454327
Wnt2	1.8611785303	0.0457571259105
Plin5	2.70976608431	0.0102994167908
Evi5l	1.57278678247	0.0318663629213
Timm23	2.02631447151	0.0108019679623
Stc1	2.07043996858	0.0118105502895
Adamts13	20.8997150549	0.00981162184299
Gadd45b	3.07952249643	0.0388883836037
Mov10l1	2.39761157103	0.0258170027601
Hivep2	1.61820736939	0.0356924569697
Lama5	1.78935646253	0.00286524735013
Steap1	2.13124422204	0.00555258517655
Lrrc27	1.51268643087	0.0199496703353
Wt1	2.4530088306	0.0231797336646
Foxred2	1.71494701684	0.0481071756964
Sdc4	1.8857371326	0.0261799692304
Mpp2	1.84109216671	0.0227580050851
Aldoc	4.20063169095	0.0134183185159
Tns4	1.72989036409	0.0253246688972
Ctsa	1.63008743243	0.00936234997756
Glrx2	1.62341301618	0.0129457186623
Pmp22	1.65902079951	0.0405486289255
Tbx5	1.52291864503	0.000136265770373
Ybx2	1.85814685632	0.0490830284698
Sparc	1.65420724618	0.0201254708413
Zbtb4	2.40372035971	0.0133757378062
Unc45b	1.65622349883	0.0367651758917
Mb	4.36082523121	0.00167886656106
P4ha2	3.14895665349	0.00671830673636
Heatr9	3.53006731488	0.0123574351413
Dnase1l1	1.6316089628	0.0294046736983
Atp6v1e1	2.62940750882	0.0055134159355
Rcn3	2.06512101268	0.0166019668071
Krt10	2.23766998343	0.0313254743881
Rgs17	3.23524157318	0.0285350905421
Hey2	1.57490947298	0.0324093212763
Lrp11	1.53400594329	0.0229031608228
Fuca2	1.8165560495	0.0254065713101
Cep57l1	1.61938896102	0.016676932784
Aim1	1.99328016406	0.0196903792976
Rspo3	1.60332207219	0.0342454833544
P4ha1	2.30651473844	0.0499869211878
Ikbip	1.52973065039	0.0462023983377
Aifm2	3.47076657718	0.0240389825027
Ddit4	8.40514082462	0.0379239720533
Egfr	1.75325209776	0.0386253367549
Gabrp	10.3781406899	0.0371541380462
Cpm	1.67856406821	0.000732938465453
Glipr1l2	Inf	0.0158123697345
Pfkl	2.05174368647	0.00450384595911
Stc2	4.89927294767	0.0255850109204
Sgcd	2.90519327442	0.0139797090628
Fabp6	6.17597073625	0.00404511693536
Pttg1	1.96264452488	0.0310363577301
Igfbp3	2.3676942604	0.0103887413324
Myl7	1.50773786363	0.00422383144859
Gria1	2.16969112798	0.0107691826976
Hs1bp3	1.59634790871	0.0231088968197
Fkbp1b	2.38758998236	0.0249019270644
Rsad2	4.96265546218	0.0438576476884
Ncoa1	1.62144543784	0.00976659466129
Mmp28	1.95074117944	0.00183341480543
Asic2	2.58530353634	0.00873281507536
Cep112	1.70535435288	0.0209386863964
